FECHA;PROVINCIA;AMBITO;CATEGORIA;TEST_REALIZADOS;TEST_POSITIVO;AISLAMIENTO;ALTA;codigo_ine
2020-05-07;Soria;Todos;Fisioterapeuta;13;2;0;2;42173
2020-05-07;Valladolid;Todos;Celador;115;22;8;14;47186
2020-05-07;Valladolid;Todos;Médicos;858;107;21;86;47186
2020-05-07;Valladolid;Todos;Otros;6;0;0;0;47186
2020-05-08;Ávila;Todos;Otros sanitarios;15;5;4;1;5019
2020-05-08;Ávila;Todos;Personal en formación;37;4;1;3;5019
2020-05-08;Burgos;Todos;Celador;174;20;4;16;9059
2020-05-08;León;Todos;Personal en formación;168;18;4;14;24089
2020-05-08;Palencia;Todos;Celador;44;13;2;11;34120
2020-05-08;Palencia;Todos;Otros;5;1;1;0;34120
2020-05-08;Salamanca;Todos;Administrativo;181;26;12;14;37274
2020-05-08;Salamanca;Todos;Enfermero/a;752;144;39;105;37274
2020-05-08;Salamanca;Todos;Médicos;654;148;44;104;37274
2020-05-08;Salamanca;Todos;Otros;8;5;3;2;37274
2020-05-08;Salamanca;Todos;Servicios de apoyo no sanitario;42;14;2;12;37274
2020-05-08;Segovia;Todos;Administrativo;134;28;12;16;40004
2020-05-08;Segovia;Todos;Fisioterapeuta;8;2;1;1;40004
2020-05-08;Soria;Todos;Médicos;280;75;27;48;42173
2020-05-08;Valladolid;Todos;Celador;116;22;8;14;47186
2020-05-08;Valladolid;Todos;Otros;6;0;0;0;47186
2020-05-08;Valladolid;Todos;Servicios de apoyo no sanitario;44;8;3;5;47186
2020-05-08;Zamora;Todos;Auxiliares sanitarios;131;11;5;6;49275
2020-05-08;Zamora;Todos;Enfermero/a;355;29;18;11;49275
2020-05-09;Ávila;Todos;Auxiliares sanitarios;226;55;32;23;5019
2020-05-09;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-09;Ávila;Todos;Servicios de apoyo no sanitario;28;10;6;4;5019
2020-05-09;Burgos;Todos;Administrativo;59;9;0;9;9059
2020-05-09;Burgos;Todos;Servicios de apoyo no sanitario;24;3;1;2;9059
2020-05-09;León;Todos;Otros sanitarios;17;3;0;3;24089
2020-05-09;León;Todos;Personal en formación;121;18;3;15;24089
2020-05-09;Palencia;Todos;Auxiliares sanitarios;86;20;4;16;34120
2020-05-09;Salamanca;Todos;Enfermero/a;430;137;29;108;37274
2020-05-09;Salamanca;Todos;Personal en formación;82;31;6;25;37274
2020-05-09;Segovia;Todos;Auxiliares sanitarios;159;78;3;75;40004
2020-05-09;Segovia;Todos;Celador;72;38;1;37;40004
2020-05-09;Segovia;Todos;Médicos;226;104;10;94;40004
2020-05-09;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-09;Segovia;Todos;Técnicos sanitarios;31;13;0;13;40004
2020-05-09;Soria;Todos;Personal en formación;9;2;1;1;42173
2020-05-09;Soria;Todos;Servicios de apoyo no sanitario;8;5;0;5;42173
2020-05-09;Zamora;Todos;Enfermero/a;97;28;5;23;49275
2020-05-09;Zamora;Todos;Servicios de apoyo no sanitario;3;0;0;0;49275
2020-05-10;Ávila;Todos;Otros;1;1;0;1;5019
2020-05-10;Burgos;Todos;Celador;79;20;3;17;9059
2020-05-10;Burgos;Todos;Enfermero/a;621;98;14;84;9059
2020-05-10;Burgos;Todos;Médicos;357;73;8;65;9059
2020-05-10;Burgos;Todos;Otros;3;2;1;1;9059
2020-05-10;León;Todos;Auxiliares sanitarios;413;73;16;57;24089
2020-05-10;León;Todos;Celador;138;23;8;15;24089
2020-05-10;León;Todos;Enfermero/a;761;146;26;120;24089
2020-05-14;Salamanca;Todos;Otros sanitarios;7;4;3;1;37274
2020-05-14;Salamanca;Todos;Técnicos sanitarios;43;16;1;15;37274
2020-05-14;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-14;Soria;Todos;Administrativo;42;14;6;8;42173
2020-05-14;Soria;Todos;Auxiliares sanitarios;87;26;9;17;42173
2020-05-14;Soria;Todos;Otros sanitarios;4;2;0;2;42173
2020-05-14;Valladolid;Todos;Administrativo;152;21;2;19;47186
2020-05-15;Burgos;Todos;Celador;100;14;1;13;9059
2020-05-15;Burgos;Todos;Fisioterapeuta;14;2;1;1;9059
2020-05-15;Burgos;Todos;Otros;3;1;1;0;9059
2020-05-15;León;Todos;Médicos;570;79;3;76;24089
2020-05-15;León;Todos;Otros sanitarios;20;3;0;3;24089
2020-05-15;León;Todos;Servicios de apoyo no sanitario;83;4;2;2;24089
2020-05-15;Palencia;Todos;Médicos;133;30;3;27;34120
2020-05-01;Salamanca;Todos;Otros;4;3;3;0;37274
2020-05-01;Salamanca;Todos;Otros sanitarios;15;4;3;1;37274
2020-05-01;Segovia;Todos;Administrativo;80;19;4;15;40004
2020-05-01;Segovia;Todos;Enfermero/a;438;149;38;111;40004
2020-05-01;Segovia;Todos;Fisioterapeuta;8;2;1;1;40004
2020-05-01;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-01;Soria;Todos;Auxiliares sanitarios;136;29;11;18;42173
2020-05-01;Valladolid;Todos;Médicos;857;115;24;91;47186
2020-05-01;Zamora;Todos;Auxiliares sanitarios;126;6;4;2;49275
2020-05-01;Zamora;Todos;Médicos;247;20;8;12;49275
2020-05-02;Ávila;Todos;Celador;108;13;10;3;5019
2020-05-02;Ávila;Todos;Servicios de apoyo no sanitario;25;9;8;1;5019
2020-05-02;Burgos;Todos;Personal en formación;84;8;1;7;9059
2020-05-02;León;Todos;Celador;235;20;9;11;24089
2020-05-02;Palencia;Todos;Enfermero/a;199;43;15;28;34120
2020-05-02;Palencia;Todos;Médicos;174;29;5;24;34120
2020-05-02;Salamanca;Todos;Celador;89;25;6;19;37274
2020-05-02;Salamanca;Todos;Enfermero/a;693;141;46;95;37274
2020-05-02;Salamanca;Todos;Médicos;601;141;41;100;37274
2020-05-02;Segovia;Todos;Auxiliares sanitarios;201;58;14;44;40004
2020-05-02;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-02;Soria;Todos;Administrativo;72;18;5;13;42173
2020-05-02;Soria;Todos;Celador;84;14;2;12;42173
2020-05-02;Soria;Todos;Fisioterapeuta;8;1;0;1;42173
2020-05-02;Valladolid;Todos;Fisioterapeuta;40;4;2;2;47186
2020-05-02;Zamora;Todos;Otros sanitarios;4;1;0;1;49275
2020-05-03;Ávila;Todos;Médicos;356;80;44;36;5019
2020-05-03;Ávila;Todos;Otros sanitarios;15;6;5;1;5019
2020-05-03;Ávila;Todos;Personal en formación;36;4;1;3;5019
2020-05-03;León;Todos;Servicios de apoyo no sanitario;21;3;1;2;24089
2020-05-03;Palencia;Todos;Auxiliares sanitarios;79;18;7;11;34120
2020-05-03;Palencia;Todos;Enfermero/a;201;44;17;27;34120
2020-05-03;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-03;Soria;Todos;Personal en formación;27;2;1;1;42173
2020-05-03;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-04;Burgos;Todos;Personal en formación;89;8;1;7;9059
2020-05-04;León;Todos;Enfermero/a;1115;149;47;102;24089
2020-05-04;Palencia;Todos;Administrativo;61;5;1;4;34120
2020-05-04;Palencia;Todos;Auxiliares sanitarios;82;18;7;11;34120
2020-05-04;Salamanca;Todos;Técnicos sanitarios;48;16;4;12;37274
2020-05-04;Soria;Todos;Celador;85;14;1;13;42173
2020-05-04;Soria;Todos;Otros;0;0;0;0;42173
2020-05-04;Soria;Todos;Personal en formación;27;2;1;1;42173
2020-05-04;Valladolid;Todos;Administrativo;247;25;9;16;47186
2020-05-04;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-05;Ávila;Todos;Auxiliares sanitarios;236;48;32;16;5019
2020-05-05;Ávila;Todos;Técnicos sanitarios;45;9;5;4;5019
2020-05-05;Burgos;Todos;Otros sanitarios;19;0;0;0;9059
2020-05-05;León;Todos;Fisioterapeuta;30;2;1;1;24089
2020-05-20;Salamanca;Todos;Médicos;387;120;16;104;37274
2020-05-20;Salamanca;Todos;Otros sanitarios;9;4;3;1;37274
2020-05-20;Segovia;Todos;Auxiliares sanitarios;173;49;1;48;40004
2020-05-20;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-20;Segovia;Todos;Otros sanitarios;6;1;1;0;40004
2020-05-20;Soria;Todos;Administrativo;44;14;5;9;42173
2020-05-20;Soria;Todos;Personal en formación;9;2;1;1;42173
2020-05-20;Valladolid;Todos;Médicos;635;100;4;96;47186
2020-05-20;Valladolid;Todos;Otros sanitarios;19;4;0;4;47186
2020-05-20;Valladolid;Todos;Servicios de apoyo no sanitario;83;8;1;7;47186
2020-05-20;Zamora;Todos;Administrativo;22;1;0;1;49275
2020-05-20;Zamora;Todos;Auxiliares sanitarios;52;5;1;4;49275
2020-05-20;Zamora;Todos;Celador;30;3;0;3;49275
2020-05-20;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-20;Zamora;Todos;Técnicos sanitarios;12;0;0;0;49275
2020-05-21;Ávila;Todos;Administrativo;35;15;13;2;5019
2020-05-21;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-21;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-21;Ávila;Todos;Servicios de apoyo no sanitario;29;8;6;2;5019
2020-05-21;Burgos;Todos;Médicos;434;57;7;50;9059
2020-05-21;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-05-21;Burgos;Todos;Servicios de apoyo no sanitario;42;4;2;2;9059
2020-05-21;León;Todos;Fisioterapeuta;28;2;0;2;24089
2020-05-21;León;Todos;Médicos;675;80;3;77;24089
2020-05-21;León;Todos;Otros;6;0;0;0;24089
2020-05-21;León;Todos;Servicios de apoyo no sanitario;85;4;1;3;24089
2020-05-21;Palencia;Todos;Administrativo;21;4;1;3;34120
2020-05-21;Palencia;Todos;Enfermero/a;166;42;5;37;34120
2020-05-21;Palencia;Todos;Médicos;137;30;3;27;34120
2020-05-21;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-21;Salamanca;Todos;Administrativo;82;20;6;14;37274
2020-05-21;Salamanca;Todos;Celador;100;23;2;21;37274
2020-05-21;Salamanca;Todos;Fisioterapeuta;12;5;1;4;37274
2020-05-21;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-21;Segovia;Todos;Médicos;244;75;8;67;40004
2020-05-21;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-21;Soria;Todos;Administrativo;44;14;5;9;42173
2020-05-21;Soria;Todos;Auxiliares sanitarios;92;26;4;22;42173
2020-05-21;Soria;Todos;Enfermero/a;169;64;10;54;42173
2020-05-21;Soria;Todos;Médicos;117;52;6;46;42173
2020-05-21;Soria;Todos;Otros sanitarios;5;2;0;2;42173
2020-05-21;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-21;Valladolid;Todos;Celador;128;23;6;17;47186
2020-05-21;Valladolid;Todos;Fisioterapeuta;24;3;0;3;47186
2020-05-21;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-21;Zamora;Todos;Personal en formación;8;0;0;0;49275
2020-05-21;Zamora;Todos;Servicios de apoyo no sanitario;5;0;0;0;49275
2020-05-21;Zamora;Todos;Técnicos sanitarios;12;0;0;0;49275
2020-05-22;Burgos;Todos;Administrativo;97;9;1;8;9059
2020-05-22;Burgos;Todos;Técnicos sanitarios;89;5;0;5;9059
2020-05-22;León;Todos;Celador;258;17;2;15;24089
2020-05-22;León;Todos;Médicos;685;80;2;78;24089
2020-05-22;León;Todos;Otros;6;0;0;0;24089
2020-05-22;León;Todos;Servicios de apoyo no sanitario;87;4;0;4;24089
2020-05-22;León;Todos;Técnicos sanitarios;186;7;2;5;24089
2020-05-22;Palencia;Todos;Médicos;137;30;3;27;34120
2020-05-22;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-22;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-22;Palencia;Todos;Técnicos sanitarios;13;3;0;3;34120
2020-05-22;Salamanca;Todos;Celador;101;23;2;21;37274
2020-05-22;Salamanca;Todos;Enfermero/a;483;120;22;98;37274
2020-05-22;Salamanca;Todos;Otros;6;2;0;2;37274
2020-05-22;Salamanca;Todos;Servicios de apoyo no sanitario;57;12;1;11;37274
2020-05-22;Segovia;Todos;Auxiliares sanitarios;173;49;0;49;40004
2020-05-22;Segovia;Todos;Médicos;247;75;8;67;40004
2020-05-22;Soria;Todos;Enfermero/a;169;64;10;54;42173
2020-05-22;Soria;Todos;Otros;0;0;0;0;42173
2020-05-22;Soria;Todos;Otros sanitarios;5;2;0;2;42173
2020-05-22;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-22;Soria;Todos;Técnicos sanitarios;14;8;0;8;42173
2020-05-22;Valladolid;Todos;Auxiliares sanitarios;456;68;4;64;47186
2020-05-22;Valladolid;Todos;Enfermero/a;948;149;11;138;47186
2020-05-22;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-22;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-22;Zamora;Todos;Otros sanitarios;5;1;1;0;49275
2020-05-22;Zamora;Todos;Servicios de apoyo no sanitario;5;0;0;0;49275
2020-05-23;Ávila;Todos;Administrativo;35;15;13;2;5019
2020-05-23;Ávila;Todos;Otros;3;1;0;1;5019
2020-05-23;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-23;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-05-23;León;Todos;Fisioterapeuta;33;2;0;2;24089
2020-05-23;León;Todos;Personal en formación;144;15;0;15;24089
2020-05-23;León;Todos;Técnicos sanitarios;186;7;2;5;24089
2020-05-23;Palencia;Todos;Auxiliares sanitarios;98;21;5;16;34120
2020-05-23;Palencia;Todos;Enfermero/a;168;42;4;38;34120
2020-05-23;Palencia;Todos;Fisioterapeuta;5;2;0;2;34120
2020-05-23;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-23;Salamanca;Todos;Fisioterapeuta;13;5;1;4;37274
2020-05-23;Salamanca;Todos;Otros sanitarios;10;4;3;1;37274
2020-05-23;Salamanca;Todos;Personal en formación;99;24;6;18;37274
2020-05-23;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-23;Segovia;Todos;Otros sanitarios;6;1;1;0;40004
2020-05-23;Segovia;Todos;Servicios de apoyo no sanitario;29;10;1;9;40004
2020-05-23;Soria;Todos;Celador;26;9;0;9;42173
2020-05-23;Soria;Todos;Enfermero/a;169;64;10;54;42173
2020-05-23;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-23;Valladolid;Todos;Médicos;641;100;2;98;47186
2020-05-23;Valladolid;Todos;Otros sanitarios;19;4;0;4;47186
2020-05-23;Valladolid;Todos;Servicios de apoyo no sanitario;83;8;1;7;47186
2020-05-23;Valladolid;Todos;Técnicos sanitarios;100;9;0;9;47186
2020-05-23;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-23;Zamora;Todos;Enfermero/a;122;21;2;19;49275
2020-05-23;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-23;Zamora;Todos;Personal en formación;8;0;0;0;49275
2020-05-24;Ávila;Todos;Auxiliares sanitarios;228;42;25;17;5019
2020-05-24;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-24;Ávila;Todos;Otros;3;1;0;1;5019
2020-05-24;Ávila;Todos;Técnicos sanitarios;32;5;3;2;5019
2020-05-24;Burgos;Todos;Administrativo;99;9;0;9;9059
2020-05-24;Burgos;Todos;Auxiliares sanitarios;535;52;11;41;9059
2020-05-24;Burgos;Todos;Médicos;440;57;7;50;9059
2020-05-24;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-05-24;Burgos;Todos;Técnicos sanitarios;89;5;0;5;9059
2020-05-24;León;Todos;Celador;258;17;2;15;24089
2020-05-24;León;Todos;Enfermero/a;1112;125;12;113;24089
2020-05-24;León;Todos;Servicios de apoyo no sanitario;88;4;0;4;24089
2020-05-24;León;Todos;Técnicos sanitarios;186;7;2;5;24089
2020-05-24;Palencia;Todos;Celador;39;12;1;11;34120
2020-05-24;Palencia;Todos;Médicos;137;30;3;27;34120
2020-05-24;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-24;Palencia;Todos;Personal en formación;25;8;2;6;34120
2020-05-24;Salamanca;Todos;Administrativo;84;20;5;15;37274
2020-05-24;Salamanca;Todos;Personal en formación;99;24;6;18;37274
2020-05-24;Segovia;Todos;Administrativo;69;16;0;16;40004
2020-05-24;Segovia;Todos;Auxiliares sanitarios;174;49;0;49;40004
2020-05-24;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-24;Segovia;Todos;Médicos;248;75;8;67;40004
2020-05-24;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-24;Segovia;Todos;Servicios de apoyo no sanitario;29;10;1;9;40004
2020-05-24;Soria;Todos;Médicos;117;52;6;46;42173
2020-05-24;Soria;Todos;Servicios de apoyo no sanitario;15;2;0;2;42173
2020-05-24;Valladolid;Todos;Auxiliares sanitarios;456;68;4;64;47186
2020-05-24;Valladolid;Todos;Fisioterapeuta;24;3;0;3;47186
2020-05-24;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-24;Valladolid;Todos;Técnicos sanitarios;100;9;0;9;47186
2020-05-24;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-24;Zamora;Todos;Otros sanitarios;5;1;1;0;49275
2020-05-25;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-25;Ávila;Todos;Otros;3;1;0;1;5019
2020-05-25;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-25;Burgos;Todos;Auxiliares sanitarios;540;52;11;41;9059
2020-05-25;Burgos;Todos;Celador;130;15;2;13;9059
2020-05-25;Burgos;Todos;Enfermero/a;880;82;5;77;9059
2020-05-25;Burgos;Todos;Personal en formación;74;5;0;5;9059
2020-05-25;León;Todos;Fisioterapeuta;35;2;0;2;24089
2020-05-25;León;Todos;Otros sanitarios;20;3;0;3;24089
2020-05-25;Palencia;Todos;Auxiliares sanitarios;98;21;5;16;34120
2020-05-25;Palencia;Todos;Médicos;137;30;3;27;34120
2020-05-25;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-25;Salamanca;Todos;Auxiliares sanitarios;294;81;8;73;37274
2020-05-25;Salamanca;Todos;Fisioterapeuta;13;5;1;4;37274
2020-05-25;Salamanca;Todos;Médicos;397;120;15;105;37274
2020-05-25;Salamanca;Todos;Personal en formación;100;24;6;18;37274
2020-05-25;Segovia;Todos;Administrativo;70;16;0;16;40004
2020-05-25;Segovia;Todos;Enfermero/a;345;122;2;120;40004
2020-05-25;Soria;Todos;Celador;27;9;0;9;42173
2020-05-25;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-25;Valladolid;Todos;Personal en formación;141;22;0;22;47186
2020-05-25;Zamora;Todos;Administrativo;23;1;0;1;49275
2020-05-25;Zamora;Todos;Otros sanitarios;6;1;1;0;49275
2020-05-25;Zamora;Todos;Servicios de apoyo no sanitario;5;0;0;0;49275
2020-05-26;Ávila;Todos;Auxiliares sanitarios;228;42;25;17;5019
2020-05-26;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-26;Burgos;Todos;Auxiliares sanitarios;569;52;10;42;9059
2020-05-26;Burgos;Todos;Personal en formación;76;5;0;5;9059
2020-05-26;León;Todos;Otros sanitarios;20;3;0;3;24089
2020-05-26;León;Todos;Personal en formación;149;15;0;15;24089
2020-05-26;León;Todos;Técnicos sanitarios;189;7;1;6;24089
2020-05-26;Palencia;Todos;Técnicos sanitarios;13;3;0;3;34120
2020-05-26;Salamanca;Todos;Administrativo;85;20;5;15;37274
2020-05-26;Salamanca;Todos;Personal en formación;102;24;6;18;37274
2020-05-26;Salamanca;Todos;Técnicos sanitarios;50;16;1;15;37274
2020-05-26;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-26;Soria;Todos;Celador;27;9;0;9;42173
2020-05-26;Zamora;Todos;Servicios de apoyo no sanitario;5;0;0;0;49275
2020-05-27;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-27;Burgos;Todos;Administrativo;107;9;0;9;9059
2020-05-27;Burgos;Todos;Otros;5;1;0;1;9059
2020-05-27;León;Todos;Personal en formación;154;15;0;15;24089
2020-05-27;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-27;Palencia;Todos;Técnicos sanitarios;13;3;0;3;34120
2020-05-27;Salamanca;Todos;Fisioterapeuta;13;5;1;4;37274
2020-05-27;Salamanca;Todos;Técnicos sanitarios;50;16;1;15;37274
2020-05-27;Segovia;Todos;Administrativo;71;16;0;16;40004
2020-05-27;Segovia;Todos;Médicos;251;75;8;67;40004
2020-05-27;Segovia;Todos;Servicios de apoyo no sanitario;30;10;1;9;40004
2020-05-27;Soria;Todos;Auxiliares sanitarios;93;26;2;24;42173
2020-05-27;Valladolid;Todos;Celador;134;23;3;20;47186
2020-05-27;Zamora;Todos;Auxiliares sanitarios;54;5;0;5;49275
2020-05-27;Zamora;Todos;Otros sanitarios;6;1;0;1;49275
2020-05-27;Zamora;Todos;Servicios de apoyo no sanitario;5;0;0;0;49275
2020-05-28;Ávila;Todos;Administrativo;35;15;13;2;5019
2020-05-28;Ávila;Todos;Enfermero/a;399;85;56;29;5019
2020-05-28;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-28;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-28;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-05-28;León;Todos;Fisioterapeuta;40;2;0;2;24089
2020-05-28;León;Todos;Servicios de apoyo no sanitario;88;4;0;4;24089
2020-05-28;Palencia;Todos;Enfermero/a;169;42;4;38;34120
2020-05-30;Segovia;Todos;Celador;85;21;1;20;40004
2020-05-30;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-30;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-30;Segovia;Todos;Otros sanitarios;6;1;1;0;40004
2020-05-30;Segovia;Todos;Técnicos sanitarios;34;13;0;13;40004
2020-05-30;Soria;Todos;Administrativo;46;14;3;11;42173
2020-05-30;Soria;Todos;Enfermero/a;172;64;10;54;42173
2020-05-30;Soria;Todos;Otros;0;0;0;0;42173
2020-05-30;Soria;Todos;Otros sanitarios;5;2;0;2;42173
2020-05-30;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-30;Soria;Todos;Técnicos sanitarios;15;8;0;8;42173
2020-05-30;Valladolid;Todos;Otros sanitarios;21;5;1;4;47186
2020-05-30;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-30;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-30;Zamora;Todos;Otros sanitarios;6;1;0;1;49275
2020-05-30;Zamora;Todos;Personal en formación;8;0;0;0;49275
2020-05-30;Zamora;Todos;Técnicos sanitarios;13;0;0;0;49275
2020-05-31;Ávila;Todos;Auxiliares sanitarios;228;42;25;17;5019
2020-05-31;Ávila;Todos;Celador;111;10;7;3;5019
2020-05-31;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-31;Burgos;Todos;Celador;153;15;0;15;9059
2020-05-31;Burgos;Todos;Enfermero/a;1007;83;4;79;9059
2020-05-31;Burgos;Todos;Fisioterapeuta;19;2;0;2;9059
2020-05-31;Burgos;Todos;Médicos;516;57;7;50;9059
2020-05-31;Burgos;Todos;Personal en formación;85;5;0;5;9059
2020-05-31;Burgos;Todos;Servicios de apoyo no sanitario;48;4;0;4;9059
2020-05-31;León;Todos;Enfermero/a;1321;125;9;116;24089
2020-05-31;León;Todos;Médicos;709;80;3;77;24089
2020-05-31;León;Todos;Técnicos sanitarios;212;7;1;6;24089
2020-05-31;Palencia;Todos;Personal en formación;26;8;0;8;34120
2020-05-31;Palencia;Todos;Servicios de apoyo no sanitario;20;3;0;3;34120
2020-05-31;Palencia;Todos;Técnicos sanitarios;14;3;0;3;34120
2020-05-31;Salamanca;Todos;Fisioterapeuta;13;5;1;4;37274
2020-05-31;Salamanca;Todos;Otros;7;2;0;2;37274
2020-05-31;Salamanca;Todos;Personal en formación;103;24;6;18;37274
2020-05-31;Segovia;Todos;Administrativo;72;16;0;16;40004
2020-05-31;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-31;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-31;Segovia;Todos;Técnicos sanitarios;34;13;0;13;40004
2020-05-31;Soria;Todos;Administrativo;46;14;3;11;42173
2020-05-31;Soria;Todos;Auxiliares sanitarios;96;26;2;24;42173
2020-05-31;Soria;Todos;Médicos;122;53;5;48;42173
2020-05-31;Soria;Todos;Otros sanitarios;5;2;0;2;42173
2020-05-31;Soria;Todos;Servicios de apoyo no sanitario;16;2;0;2;42173
2020-05-31;Valladolid;Todos;Administrativo;169;22;1;21;47186
2020-05-31;Valladolid;Todos;Personal en formación;142;22;0;22;47186
2020-05-31;Valladolid;Todos;Técnicos sanitarios;101;9;0;9;47186
2020-05-31;Zamora;Todos;Administrativo;23;1;0;1;49275
2020-05-31;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-31;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-31;Zamora;Todos;Personal en formación;8;0;0;0;49275
2020-06-01;Ávila;Todos;Administrativo;36;15;13;2;5019
2020-06-01;Ávila;Todos;Servicios de apoyo no sanitario;29;8;5;3;5019
2020-06-01;Burgos;Todos;Auxiliares sanitarios;643;52;8;44;9059
2020-06-01;Burgos;Todos;Enfermero/a;1061;83;4;79;9059
2020-06-01;Burgos;Todos;Médicos;540;57;7;50;9059
2020-06-01;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-06-01;León;Todos;Administrativo;182;9;1;8;24089
2020-06-01;León;Todos;Fisioterapeuta;41;2;0;2;24089
2020-06-01;León;Todos;Servicios de apoyo no sanitario;97;4;0;4;24089
2020-06-01;León;Todos;Técnicos sanitarios;213;7;1;6;24089
2020-06-01;Palencia;Todos;Auxiliares sanitarios;102;21;5;16;34120
2020-06-01;Palencia;Todos;Celador;40;13;0;13;34120
2020-06-01;Palencia;Todos;Enfermero/a;172;42;4;38;34120
2020-06-01;Palencia;Todos;Fisioterapeuta;5;2;0;2;34120
2020-06-01;Palencia;Todos;Personal en formación;26;8;0;8;34120
2020-06-01;Salamanca;Todos;Enfermero/a;515;121;23;98;37274
